question_id,method,model,n_samples,tokens_in,tokens_out,cost_usd,latency_s,prediction,score,label
1,verbalized_confidence,llama-3.3-70b-versatile,1,126,14,8.539999999999999e-05,0.25541929999599233,False,100.0,False
1,llm_judge,llama-3.3-70b-versatile,1,173,8,0.00010838999999999998,1.7785410000069533,False,,False
1,self_consistency,llama-3.1-8b-instant,1,76,5,4.2000000000000004e-06,1.51294919999782,False,1.0,False
1,self_consistency,llama-3.1-8b-instant,3,228,15,1.2600000000000001e-05,4.508692500006873,False,0.6666666666666666,False
1,self_consistency,llama-3.1-8b-instant,5,380,27,2.116e-05,7.649727300013183,True,0.4,False
1,self_consistency,llama-3.1-8b-instant,10,760,56,4.248e-05,15.042973700008588,False,0.6,False
1,semantic_entropy,llama-3.1-8b-instant,1,76,5,4.2000000000000004e-06,1.51294919999782,False,0.0,False
1,semantic_entropy,llama-3.1-8b-instant,3,228,15,1.2600000000000001e-05,4.508692500006873,False,0.5793801642856949,False
1,semantic_entropy,llama-3.1-8b-instant,5,380,27,2.116e-05,7.649727300013183,True,0.6554587535412857,False
1,semantic_entropy,llama-3.1-8b-instant,10,760,56,4.248e-05,15.042973700008588,False,0.34822537285722394,False
1,self_consistency,llama-3.3-70b-versatile,1,76,5,4.879e-05,0.1236852000001818,False,1.0,False
1,self_consistency,llama-3.3-70b-versatile,3,228,15,0.00014637,3.2497818999981973,False,0.6666666666666666,False
1,self_consistency,llama-3.3-70b-versatile,5,380,25,0.00024395,6.142658400000073,False,0.6,False
1,self_consistency,llama-3.3-70b-versatile,10,760,50,0.0004879,13.620993100004853,False,0.6,False
1,semantic_entropy,llama-3.3-70b-versatile,1,76,5,4.879e-05,0.1236852000001818,False,0.0,False
1,semantic_entropy,llama-3.3-70b-versatile,3,228,15,0.00014637,3.2497818999981973,False,0.5793801642856949,False
1,semantic_entropy,llama-3.3-70b-versatile,5,380,25,0.00024395,6.142658400000073,False,0.4181656600790517,False
1,semantic_entropy,llama-3.3-70b-versatile,10,760,50,0.0004879,13.620993100004853,False,0.29228525323862886,False
2,verbalized_confidence,llama-3.1-8b-instant,1,119,14,7.07e-06,1.123222900001565,False,90.0,True
2,llm_judge,llama-3.1-8b-instant,1,159,7,8.510000000000002e-06,3.001916399996844,False,,True
2,verbalized_confidence,llama-3.3-70b-versatile,1,119,12,7.969e-05,0.1525147000065772,False,90.0,False
2,llm_judge,llama-3.3-70b-versatile,1,157,7,9.816e-05,1.757217499995022,False,,False
2,self_consistency,llama-3.1-8b-instant,1,69,5,3.85e-06,1.4007528999936767,False,1.0,True
2,self_consistency,llama-3.1-8b-instant,3,207,15,1.1550000000000001e-05,4.403655699992669,False,1.0,True
2,self_consistency,llama-3.1-8b-instant,5,345,24,1.917e-05,7.399184699985199,False,0.8,True
2,self_consistency,llama-3.1-8b-instant,10,690,60,3.93e-05,14.898290999990422,False,0.7,True
2,semantic_entropy,llama-3.1-8b-instant,1,69,5,3.85e-06,1.4007528999936767,False,0.0,True
2,semantic_entropy,llama-3.1-8b-instant,3,207,15,1.1550000000000001e-05,4.403655699992669,False,-0.0,True
2,semantic_entropy,llama-3.1-8b-instant,5,345,24,1.917e-05,7.399184699985199,False,0.31091750708257115,True
2,semantic_entropy,llama-3.1-8b-instant,10,690,60,3.93e-05,14.898290999990422,False,0.14118174150460758,True
2,self_consistency,llama-3.3-70b-versatile,1,69,4,4.3870000000000005e-05,0.2951130000001285,False,1.0,False
2,self_consistency,llama-3.3-70b-versatile,3,207,12,0.00013161000000000002,3.143382800000836,False,1.0,False
2,self_consistency,llama-3.3-70b-versatile,5,345,20,0.00021935000000000002,6.2876499999983935,False,1.0,False
2,self_consistency,llama-3.3-70b-versatile,10,690,40,0.00043870000000000004,13.757795500016073,False,1.0,False
2,semantic_entropy,llama-3.3-70b-versatile,1,69,4,4.3870000000000005e-05,0.2951130000001285,False,0.0,False
2,semantic_entropy,llama-3.3-70b-versatile,3,207,12,0.00013161000000000002,3.143382800000836,False,-0.0,False
2,semantic_entropy,llama-3.3-70b-versatile,5,345,20,0.00021935000000000002,6.2876499999983935,False,-0.0,False
2,semantic_entropy,llama-3.3-70b-versatile,10,690,40,0.00043870000000000004,13.757795500016073,False,-0.0,False
3,verbalized_confidence,llama-3.1-8b-instant,1,122,12,7.06e-06,0.15460780001012608,False,80.0,False
3,llm_judge,llama-3.1-8b-instant,1,173,18,1.009e-05,2.9247774999967078,False,,True
3,verbalized_confidence,llama-3.3-70b-versatile,1,122,15,8.382999999999999e-05,0.2997017000016058,False,80.0,False
3,llm_judge,llama-3.3-70b-versatile,1,164,9,0.00010386999999999999,1.7900740000040969,False,,False
3,self_consistency,llama-3.1-8b-instant,1,71,36,6.429999999999999e-06,1.545175699997344,False,1.0,False
3,self_consistency,llama-3.1-8b-instant,3,213,60,1.545e-05,4.547199099994032,True,0.3333333333333333,False
3,self_consistency,llama-3.1-8b-instant,5,355,91,2.503e-05,7.523099499987438,True,0.2,False
3,self_consistency,llama-3.1-8b-instant,10,710,212,5.246e-05,15.067627799988259,True,0.1,False
3,semantic_entropy,llama-3.1-8b-instant,1,71,36,6.429999999999999e-06,1.545175699997344,False,0.0,False
3,semantic_entropy,llama-3.1-8b-instant,3,213,60,1.545e-05,4.547199099994032,False,0.5793801642856949,False
3,semantic_entropy,llama-3.1-8b-instant,5,355,91,2.503e-05,7.523099499987438,False,0.31091750708257115,False
3,semantic_entropy,llama-3.1-8b-instant,10,710,212,5.246e-05,15.067627799988259,False,0.14118174150460758,False
3,self_consistency,llama-3.3-70b-versatile,1,71,6,4.6630000000000006e-05,0.2863091000035638,False,1.0,False
3,self_consistency,llama-3.3-70b-versatile,3,213,18,0.00013989000000000002,3.1833757999993395,False,1.0,False
3,self_consistency,llama-3.3-70b-versatile,5,355,30,0.00023315000000000003,6.178348999994341,False,1.0,False
3,self_consistency,llama-3.3-70b-versatile,10,710,60,0.0004663,13.683824499996263,False,1.0,False
3,semantic_entropy,llama-3.3-70b-versatile,1,71,6,4.6630000000000006e-05,0.2863091000035638,False,0.0,False
3,semantic_entropy,llama-3.3-70b-versatile,3,213,18,0.00013989000000000002,3.1833757999993395,False,-0.0,False
3,semantic_entropy,llama-3.3-70b-versatile,5,355,30,0.00023315000000000003,6.178348999994341,False,-0.0,False
3,semantic_entropy,llama-3.3-70b-versatile,10,710,60,0.0004663,13.683824499996263,False,-0.0,False
4,verbalized_confidence,llama-3.1-8b-instant,1,119,22,7.71e-06,0.1911748999991687,False,80.0,False
4,llm_judge,llama-3.1-8b-instant,1,171,20,1.0150000000000001e-05,2.8677476000011666,False,,False
4,verbalized_confidence,llama-3.3-70b-versatile,1,119,18,8.442999999999999e-05,0.22663330000068527,False,90.0,False
4,llm_judge,llama-3.3-70b-versatile,1,163,12,0.00010564999999999999,1.771991599991452,False,,False
4,self_consistency,llama-3.1-8b-instant,1,69,14,4.57e-06,1.5430977999931201,False,1.0,False
4,self_consistency,llama-3.1-8b-instant,3,207,48,1.4190000000000001e-05,4.524512499992852,True,0.3333333333333333,False
4,self_consistency,llama-3.1-8b-instant,5,345,71,2.2930000000000002e-05,7.662834599977941,True,0.2,False
4,self_consistency,llama-3.1-8b-instant,10,690,143,4.5940000000000004e-05,15.058707099975436,True,0.1,False
4,semantic_entropy,llama-3.1-8b-instant,1,69,14,4.57e-06,1.5430977999931201,False,0.0,False
4,semantic_entropy,llama-3.1-8b-instant,3,207,48,1.4190000000000001e-05,4.524512499992852,False,0.5793801642856949,False
4,semantic_entropy,llama-3.1-8b-instant,5,345,71,2.2930000000000002e-05,7.662834599977941,False,0.4181656600790517,False
4,semantic_entropy,llama-3.1-8b-instant,10,690,143,4.5940000000000004e-05,15.058707099975436,False,0.29228525323862886,False
4,self_consistency,llama-3.3-70b-versatile,1,69,9,4.782e-05,0.16922079998767003,False,1.0,False
4,self_consistency,llama-3.3-70b-versatile,3,207,33,0.0001482,3.3192530999949668,False,0.6666666666666666,False
4,self_consistency,llama-3.3-70b-versatile,5,345,57,0.00024858,6.337622699982603,True,0.4,False
4,self_consistency,llama-3.3-70b-versatile,10,690,108,0.00049242,13.686995099982596,False,0.5,False
4,semantic_entropy,llama-3.3-70b-versatile,1,69,9,4.782e-05,0.16922079998767003,False,0.0,False
4,semantic_entropy,llama-3.3-70b-versatile,3,207,33,0.0001482,3.3192530999949668,False,-0.0,False
4,semantic_entropy,llama-3.3-70b-versatile,5,345,57,0.00024858,6.337622699982603,False,-0.0,False
4,semantic_entropy,llama-3.3-70b-versatile,10,690,108,0.00049242,13.686995099982596,False,-0.0,False
5,verbalized_confidence,llama-3.1-8b-instant,1,122,22,7.860000000000001e-06,0.16169839999929536,False,80.0,True
5,llm_judge,llama-3.1-8b-instant,1,175,17,1.011e-05,2.9779563000047347,False,,True
5,verbalized_confidence,llama-3.3-70b-versatile,1,122,14,8.303999999999999e-05,0.28750679999939166,False,100.0,False
5,llm_judge,llama-3.3-70b-versatile,1,166,8,0.00010425999999999998,1.6309441999910632,True,,True
5,self_consistency,llama-3.1-8b-instant,1,72,17,4.96e-06,3.591978600001312,False,1.0,False
5,self_consistency,llama-3.1-8b-instant,3,216,44,1.432e-05,8.075904099998297,True,0.3333333333333333,False
5,self_consistency,llama-3.1-8b-instant,5,360,71,2.3680000000000004e-05,12.72940650000237,True,0.2,False
5,self_consistency,llama-3.1-8b-instant,10,720,145,4.7600000000000005e-05,24.297685099983937,True,0.2,True
5,semantic_entropy,llama-3.1-8b-instant,1,72,17,4.96e-06,3.591978600001312,False,0.0,False
5,semantic_entropy,llama-3.1-8b-instant,3,216,44,1.432e-05,8.075904099998297,False,0.5793801642856949,False
5,semantic_entropy,llama-3.1-8b-instant,5,360,71,2.3680000000000004e-05,12.72940650000237,True,0.8277293767706428,False
5,semantic_entropy,llama-3.1-8b-instant,10,720,145,4.7600000000000005e-05,24.297685099983937,True,0.8795880017344073,False
5,self_consistency,llama-3.3-70b-versatile,1,72,6,4.722e-05,0.15336349999415688,False,1.0,True
5,self_consistency,llama-3.3-70b-versatile,3,216,18,0.00014166,3.274232199997641,False,1.0,True
5,self_consistency,llama-3.3-70b-versatile,5,360,30,0.0002361,6.163242099995841,False,1.0,True
5,self_consistency,llama-3.3-70b-versatile,10,720,60,0.0004722,13.683163400011836,False,1.0,True
5,semantic_entropy,llama-3.3-70b-versatile,1,72,6,4.722e-05,0.15336349999415688,False,0.0,True
5,semantic_entropy,llama-3.3-70b-versatile,3,216,18,0.00014166,3.274232199997641,False,-0.0,True
5,semantic_entropy,llama-3.3-70b-versatile,5,360,30,0.0002361,6.163242099995841,False,-0.0,True
5,semantic_entropy,llama-3.3-70b-versatile,10,720,60,0.0004722,13.683163400011836,False,-0.0,True
6,verbalized_confidence,llama-3.1-8b-instant,1,118,12,6.86e-06,0.25011709998943843,False,100.0,True
6,llm_judge,llama-3.1-8b-instant,1,184,34,1.1920000000000001e-05,3.006785600009607,False,,False
6,verbalized_confidence,llama-3.3-70b-versatile,1,118,15,8.147e-05,0.31228749999718275,False,100.0,True
6,llm_judge,llama-3.3-70b-versatile,1,158,8,9.953999999999999e-05,1.7882710999983829,True,,True
6,self_consistency,llama-3.1-8b-instant,1,68,11,4.2800000000000005e-06,3.6473272000002908,False,1.0,False
6,self_consistency,llama-3.1-8b-instant,3,204,50,1.4200000000000001e-05,8.190448200009996,True,0.3333333333333333,False
6,self_consistency,llama-3.1-8b-instant,5,340,76,2.3080000000000003e-05,12.710779200002435,True,0.2,False
6,self_consistency,llama-3.1-8b-instant,10,680,204,5.032e-05,24.07444499997655,True,0.1,False
6,semantic_entropy,llama-3.1-8b-instant,1,68,11,4.2800000000000005e-06,3.6473272000002908,False,0.0,False
6,semantic_entropy,llama-3.1-8b-instant,3,204,50,1.4200000000000001e-05,8.190448200009996,True,0.9999999999999998,False
6,semantic_entropy,llama-3.1-8b-instant,5,340,76,2.3080000000000003e-05,12.710779200002435,True,0.8277293767706428,False
6,semantic_entropy,llama-3.1-8b-instant,10,680,204,5.032e-05,24.07444499997655,True,0.6387640052032225,False
6,self_consistency,llama-3.3-70b-versatile,1,68,6,4.486e-05,0.16418479999992996,False,1.0,True
6,self_consistency,llama-3.3-70b-versatile,3,204,24,0.00013932000000000001,3.3029650000098627,True,0.3333333333333333,True
6,self_consistency,llama-3.3-70b-versatile,5,340,44,0.00023536,6.271670700021787,True,0.2,True
6,self_consistency,llama-3.3-70b-versatile,10,680,89,0.00047150999999999996,13.672250500021619,True,0.3,True
6,semantic_entropy,llama-3.3-70b-versatile,1,68,6,4.486e-05,0.16418479999992996,False,0.0,True
6,semantic_entropy,llama-3.3-70b-versatile,3,204,24,0.00013932000000000001,3.3029650000098627,False,0.5793801642856949,True
6,semantic_entropy,llama-3.3-70b-versatile,5,340,44,0.00023536,6.271670700021787,False,0.5904362833084089,True
6,semantic_entropy,llama-3.3-70b-versatile,10,680,89,0.00047150999999999996,13.672250500021619,False,0.40969100130080555,True
7,verbalized_confidence,llama-3.1-8b-instant,1,118,12,6.86e-06,0.1628754000121262,False,100.0,False
7,llm_judge,llama-3.1-8b-instant,1,158,8,8.54e-06,2.988405199997942,False,,False
7,verbalized_confidence,llama-3.3-70b-versatile,1,118,12,7.91e-05,0.27176640000834595,False,100.0,False
7,llm_judge,llama-3.3-70b-versatile,1,162,12,0.00010505999999999999,2.992148899997119,False,,False
7,self_consistency,llama-3.1-8b-instant,1,68,5,3.8000000000000005e-06,1.3669585000025108,False,1.0,False
7,self_consistency,llama-3.1-8b-instant,3,204,16,1.1480000000000002e-05,6.461229500011541,True,0.3333333333333333,False
7,self_consistency,llama-3.1-8b-instant,5,340,37,1.9960000000000002e-05,10.9451279000059,True,0.2,False
7,self_consistency,llama-3.1-8b-instant,10,680,80,4.04e-05,22.29269820000627,True,0.2,False
7,semantic_entropy,llama-3.1-8b-instant,1,68,5,3.8000000000000005e-06,1.3669585000025108,False,0.0,False
7,semantic_entropy,llama-3.1-8b-instant,3,204,16,1.1480000000000002e-05,6.461229500011541,False,0.5793801642856949,False
7,semantic_entropy,llama-3.1-8b-instant,5,340,37,1.9960000000000002e-05,10.9451279000059,True,0.6554587535412857,False
7,semantic_entropy,llama-3.1-8b-instant,10,680,80,4.04e-05,22.29269820000627,False,0.44717262228329563,False
7,self_consistency,llama-3.3-70b-versatile,1,68,10,4.802e-05,0.2860923999978695,False,1.0,False
7,self_consistency,llama-3.3-70b-versatile,3,204,27,0.00014168999999999998,3.1589689000102226,False,0.6666666666666666,False
7,self_consistency,llama-3.3-70b-versatile,5,340,41,0.00023298999999999998,6.168799000006402,False,0.6,False
7,self_consistency,llama-3.3-70b-versatile,10,680,72,0.00045808000000000003,13.658984800000326,True,0.4,False
7,semantic_entropy,llama-3.3-70b-versatile,1,68,10,4.802e-05,0.2860923999978695,False,0.0,False
7,semantic_entropy,llama-3.3-70b-versatile,3,204,27,0.00014168999999999998,3.1589689000102226,False,-0.0,False
7,semantic_entropy,llama-3.3-70b-versatile,5,340,41,0.00023298999999999998,6.168799000006402,False,-0.0,False
7,semantic_entropy,llama-3.3-70b-versatile,10,680,72,0.00045808000000000003,13.658984800000326,False,0.34822537285722394,False
8,verbalized_confidence,llama-3.1-8b-instant,1,148,12,8.36e-06,1.3459742999984883,False,80.0,True
8,llm_judge,llama-3.1-8b-instant,1,221,11,1.1930000000000001e-05,3.026891899993643,False,,True
8,verbalized_confidence,llama-3.3-70b-versatile,1,148,13,9.758999999999999e-05,0.2754599000036251,False,100.0,True
8,llm_judge,llama-3.3-70b-versatile,1,217,8,0.00013434999999999999,1.760366200003773,False,,True
8,self_consistency,llama-3.1-8b-instant,1,98,6,5.380000000000001e-06,0.13752639999438543,False,1.0,True
8,self_consistency,llama-3.1-8b-instant,3,294,93,2.214e-05,6.2918475000042235,True,0.3333333333333333,True
8,self_consistency,llama-3.1-8b-instant,5,490,2162,0.00019746000000000002,13.050600600006874,True,0.2,True
8,self_consistency,llama-3.1-8b-instant,10,980,2467,0.00024636000000000005,24.162624700024026,True,0.2,True
8,semantic_entropy,llama-3.1-8b-instant,1,98,6,5.380000000000001e-06,0.13752639999438543,False,0.0,True
8,semantic_entropy,llama-3.1-8b-instant,3,294,93,2.214e-05,6.2918475000042235,True,0.9999999999999998,True
8,semantic_entropy,llama-3.1-8b-instant,5,490,2162,0.00019746000000000002,13.050600600006874,True,0.8277293767706428,True
8,semantic_entropy,llama-3.1-8b-instant,10,980,2467,0.00024636000000000005,24.162624700024026,True,0.6505149978319904,True
8,self_consistency,llama-3.3-70b-versatile,1,98,5,6.177e-05,0.5341683000006014,False,1.0,True
8,self_consistency,llama-3.3-70b-versatile,3,294,15,0.00018531,3.169753900001524,False,1.0,True
8,self_consistency,llama-3.3-70b-versatile,5,490,29,0.00031201,6.167896300001303,False,0.8,True
8,self_consistency,llama-3.3-70b-versatile,10,980,54,0.00062086,13.80083750000631,False,0.9,True
8,semantic_entropy,llama-3.3-70b-versatile,1,98,5,6.177e-05,0.5341683000006014,False,0.0,True
8,semantic_entropy,llama-3.3-70b-versatile,3,294,15,0.00018531,3.169753900001524,False,-0.0,True
8,semantic_entropy,llama-3.3-70b-versatile,5,490,29,0.00031201,6.167896300001303,False,0.31091750708257115,True
8,semantic_entropy,llama-3.3-70b-versatile,10,980,54,0.00062086,13.80083750000631,False,0.14118174150460758,True
9,verbalized_confidence,llama-3.1-8b-instant,1,120,12,6.96e-06,0.15747550000378396,False,90.0,False
9,llm_judge,llama-3.1-8b-instant,1,166,12,9.26e-06,2.926935300012701,False,,False
9,verbalized_confidence,llama-3.3-70b-versatile,1,120,12,8.028e-05,0.2634892999922158,False,100.0,False
9,llm_judge,llama-3.3-70b-versatile,1,159,5,9.775999999999999e-05,3.0055099000019254,False,,False
9,self_consistency,llama-3.1-8b-instant,1,70,10,4.2999999999999995e-06,1.6313384000095539,False,1.0,False
9,self_consistency,llama-3.1-8b-instant,3,210,30,1.2899999999999998e-05,6.594562400016002,False,1.0,False
9,self_consistency,llama-3.1-8b-instant,5,350,43,2.094e-05,11.16418160001922,False,0.8,False
9,self_consistency,llama-3.1-8b-instant,10,700,113,4.404e-05,22.454558200013707,False,0.5,False
9,semantic_entropy,llama-3.1-8b-instant,1,70,10,4.2999999999999995e-06,1.6313384000095539,False,0.0,False
9,semantic_entropy,llama-3.1-8b-instant,3,210,30,1.2899999999999998e-05,6.594562400016002,False,-0.0,False
9,semantic_entropy,llama-3.1-8b-instant,5,350,43,2.094e-05,11.16418160001922,False,0.31091750708257115,False
9,semantic_entropy,llama-3.1-8b-instant,10,700,113,4.404e-05,22.454558200013707,False,0.5331092497698138,False
9,self_consistency,llama-3.3-70b-versatile,1,70,3,4.3669999999999994e-05,0.18268579999858048,False,1.0,False
9,self_consistency,llama-3.3-70b-versatile,3,210,12,0.00013338,3.1552821999939624,False,0.6666666666666666,False
9,self_consistency,llama-3.3-70b-versatile,5,350,18,0.00022072,6.17275779999909,False,0.8,False
9,self_consistency,llama-3.3-70b-versatile,10,700,36,0.00044144,13.662900600000285,False,0.8,False
9,semantic_entropy,llama-3.3-70b-versatile,1,70,3,4.3669999999999994e-05,0.18268579999858048,False,0.0,False
9,semantic_entropy,llama-3.3-70b-versatile,3,210,12,0.00013338,3.1552821999939624,False,0.5793801642856949,False
9,semantic_entropy,llama-3.3-70b-versatile,5,350,18,0.00022072,6.17275779999909,False,0.31091750708257115,False
9,semantic_entropy,llama-3.3-70b-versatile,10,700,36,0.00044144,13.662900600000285,False,0.21732201127364886,False
10,verbalized_confidence,llama-3.1-8b-instant,1,118,13,6.9400000000000005e-06,0.15756609999516513,False,100.0,True
10,llm_judge,llama-3.1-8b-instant,1,162,12,9.060000000000001e-06,3.0232044000003953,True,,True
10,verbalized_confidence,llama-3.3-70b-versatile,1,118,13,7.988999999999998e-05,0.18221790000097826,True,0.0,True
10,llm_judge,llama-3.3-70b-versatile,1,156,6,9.677999999999999e-05,2.948787800007267,False,,True
10,self_consistency,llama-3.1-8b-instant,1,68,10,4.2000000000000004e-06,1.5453903999878094,False,1.0,True
10,self_consistency,llama-3.1-8b-instant,3,204,29,1.2520000000000002e-05,6.589313999997103,False,0.6666666666666666,True
10,self_consistency,llama-3.1-8b-instant,5,340,57,2.1560000000000004e-05,11.108308799986844,True,0.4,True
10,self_consistency,llama-3.1-8b-instant,10,680,115,4.3200000000000007e-05,22.32492449998972,True,0.4,True
10,semantic_entropy,llama-3.1-8b-instant,1,68,10,4.2000000000000004e-06,1.5453903999878094,False,0.0,True
10,semantic_entropy,llama-3.1-8b-instant,3,204,29,1.2520000000000002e-05,6.589313999997103,False,-0.0,True
10,semantic_entropy,llama-3.1-8b-instant,5,340,57,2.1560000000000004e-05,11.108308799986844,False,-0.0,True
10,semantic_entropy,llama-3.1-8b-instant,10,680,115,4.3200000000000007e-05,22.32492449998972,False,0.14118174150460758,True
10,self_consistency,llama-3.3-70b-versatile,1,68,4,4.328e-05,0.26150110000162385,False,1.0,True
10,self_consistency,llama-3.3-70b-versatile,3,204,18,0.00013458,3.30979749999824,False,0.6666666666666666,True
10,self_consistency,llama-3.3-70b-versatile,5,340,36,0.00022904,6.200186799993389,True,0.4,True
10,self_consistency,llama-3.3-70b-versatile,10,680,68,0.00045491999999999993,13.642509300014353,False,0.5,True
10,semantic_entropy,llama-3.3-70b-versatile,1,68,4,4.328e-05,0.26150110000162385,False,0.0,True
10,semantic_entropy,llama-3.3-70b-versatile,3,204,18,0.00013458,3.30979749999824,False,0.5793801642856949,True
10,semantic_entropy,llama-3.3-70b-versatile,5,340,36,0.00022904,6.200186799993389,False,0.4181656600790517,True
10,semantic_entropy,llama-3.3-70b-versatile,10,680,68,0.00045491999999999993,13.642509300014353,False,0.29228525323862886,True
11,verbalized_confidence,llama-3.1-8b-instant,1,122,20,7.7e-06,0.1532465000054799,False,80.0,True
11,llm_judge,llama-3.1-8b-instant,1,183,25,1.1150000000000002e-05,3.0139957000064896,False,,False
11,verbalized_confidence,llama-3.3-70b-versatile,1,122,16,8.461999999999999e-05,0.3364489999949001,False,100.0,False
11,llm_judge,llama-3.3-70b-versatile,1,166,8,0.00010425999999999998,1.7305100999947172,True,,True
11,self_consistency,llama-3.1-8b-instant,1,72,20,5.2e-06,3.626325999997789,False,1.0,False
11,self_consistency,llama-3.1-8b-instant,3,216,61,1.568e-05,8.16056760000356,True,0.3333333333333333,False
11,self_consistency,llama-3.1-8b-instant,5,360,105,2.64e-05,12.727346800005762,True,0.2,False
11,self_consistency,llama-3.1-8b-instant,10,720,195,5.160000000000001e-05,24.41676560002088,True,0.1,False
11,semantic_entropy,llama-3.1-8b-instant,1,72,20,5.2e-06,3.626325999997789,False,0.0,False
11,semantic_entropy,llama-3.1-8b-instant,3,216,61,1.568e-05,8.16056760000356,True,0.9999999999999998,False
11,semantic_entropy,llama-3.1-8b-instant,5,360,105,2.64e-05,12.727346800005762,True,1.0000000000000002,False
11,semantic_entropy,llama-3.1-8b-instant,10,720,195,5.160000000000001e-05,24.41676560002088,True,0.9999999999999998,False
11,self_consistency,llama-3.3-70b-versatile,1,72,10,5.0379999999999995e-05,0.27972350000345614,False,1.0,True
11,self_consistency,llama-3.3-70b-versatile,3,216,26,0.00014797999999999998,3.2699974999850383,False,0.6666666666666666,True
11,self_consistency,llama-3.3-70b-versatile,5,360,42,0.00024557999999999996,6.1794378999766195,False,0.6,True
11,self_consistency,llama-3.3-70b-versatile,10,720,80,0.00048799999999999994,13.759221499989508,False,0.5,True
11,semantic_entropy,llama-3.3-70b-versatile,1,72,10,5.0379999999999995e-05,0.27972350000345614,False,0.0,True
11,semantic_entropy,llama-3.3-70b-versatile,3,216,26,0.00014797999999999998,3.2699974999850383,False,0.5793801642856949,True
11,semantic_entropy,llama-3.3-70b-versatile,5,360,42,0.00024557999999999996,6.1794378999766195,False,0.4181656600790517,True
11,semantic_entropy,llama-3.3-70b-versatile,10,720,80,0.00048799999999999994,13.759221499989508,False,0.30102999566398114,True
12,verbalized_confidence,llama-3.1-8b-instant,1,119,12,6.91e-06,1.3047702000039862,False,100.0,True
12,llm_judge,llama-3.1-8b-instant,1,157,5,8.25e-06,3.0005799000064144,False,,True
12,verbalized_confidence,llama-3.3-70b-versatile,1,119,12,7.969e-05,0.24098740000044927,False,100.0,True
12,llm_judge,llama-3.3-70b-versatile,1,157,6,9.737e-05,3.017010499999742,False,,True
12,self_consistency,llama-3.1-8b-instant,1,69,9,4.17e-06,0.13933420000830665,False,1.0,False
12,self_consistency,llama-3.1-8b-instant,3,207,15,1.155e-05,5.188158000004478,False,0.6666666666666666,True
12,self_consistency,llama-3.1-8b-instant,5,345,21,1.893e-05,9.568181900001946,False,0.8,True
12,self_consistency,llama-3.1-8b-instant,10,690,52,3.866e-05,21.27274590000161,False,0.7,True
12,semantic_entropy,llama-3.1-8b-instant,1,69,9,4.17e-06,0.13933420000830665,False,0.0,False
12,semantic_entropy,llama-3.1-8b-instant,3,207,15,1.155e-05,5.188158000004478,False,0.5793801642856949,False
12,semantic_entropy,llama-3.1-8b-instant,5,345,21,1.893e-05,9.568181900001946,False,0.31091750708257115,False
12,semantic_entropy,llama-3.1-8b-instant,10,690,52,3.866e-05,21.27274590000161,False,0.2652949955741215,False
